gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract
0,1,0,0,1,12,1,31,221.10035970319973,12.0
1,1,1,1,1,6,0,30,10.081277088784617,5.0
1,1,0,0,1,1,1,33,208.07167249654805,1.0
1,1,0,0,1,1,1,24,98.72957048763857,1.0
1,1,1,1,1,12,1,33,29.40562926412387,12.0
0,1,1,1,1,12,1,28,457.40647855564794,9.0
1,1,1,1,1,12,1,25,200.49951991782186,12.0
1,1,0,0,1,1,1,27,352.19522756676366,1.0
1,1,0,1,1,1,1,30,163.53735157941753,1.0
1,1,1,1,1,6,0,28,13.586563808387242,6.0
0,1,0,0,1,1,0,28,108.92574783433625,1.0
1,1,1,1,1,1,1,35,100.99788478733744,1.0
1,1,0,0,1,1,0,28,36.90839248124439,1.0
0,1,0,0,1,1,0,27,26.73796033491593,1.0
0,1,1,1,1,1,0,25,95.14059114233936,1.0
1,1,0,0,1,1,0,27,37.618370434385604,1.0
0,1,1,1,1,12,0,32,181.4188513740968,12.0
0,1,0,0,1,1,0,27,277.7491168212823,1.0
0,0,0,0,1,1,1,28,20.4566155661218,1.0
1,1,1,1,1,12,1,20,100.19800725914507,5.0
1,1,0,0,1,1,1,37,76.26397153099406,1.0
1,1,1,1,1,12,1,32,4.920061554950221,12.0
0,1,0,0,1,1,1,36,183.64559962472813,1.0
0,0,0,0,1,12,1,24,274.5614991855627,7.0
0,1,1,1,1,12,0,28,84.89121627537787,11.0
1,0,1,0,1,6,1,27,7.200534907109827,6.0
1,0,1,1,1,1,0,28,196.66093826256167,1.0
0,1,0,0,1,6,0,34,125.65763947651428,6.0
1,1,0,0,1,1,0,29,50.50142704436972,1.0
0,1,0,0,1,12,0,33,267.47205747666857,4.0
0,1,0,0,0,1,0,30,152.3407765457481,1.0
0,1,1,1,1,12,1,30,191.38387984157958,12.0
1,1,0,0,1,1,0,30,358.88764731678435,1.0
0,1,0,0,1,1,0,28,72.10447535962639,1.0
0,0,0,0,1,1,0,25,30.71265251383784,1.0
1,1,0,1,1,1,1,25,267.6454794880021,1.0
0,1,0,0,1,12,0,27,79.84522427742365,12.0
1,1,1,1,1,12,1,30,97.37332370027252,12.0
1,1,0,1,1,1,0,32,161.67687955234467,1.0
0,0,0,0,1,1,1,24,131.6940837184188,1.0
0,1,1,1,1,6,0,27,25.684052170776468,6.0
1,1,0,0,1,1,0,30,122.87642857489251,1.0
0,0,1,0,1,1,0,32,63.67269984123503,1.0
1,0,1,0,1,1,0,27,266.30378058803416,1.0
1,1,0,0,1,1,0,25,164.30956056437643,1.0
0,1,1,1,1,6,1,28,51.973905496784354,6.0
1,0,1,0,1,1,0,25,19.493533340428048,1.0
1,1,1,0,1,12,0,26,174.9963029192636,12.0
0,1,1,1,1,1,0,31,44.852110464178175,1.0
1,1,0,0,1,12,1,33,275.02508398561,11.0
1,0,1,0,1,1,0,28,34.1996574013703,1.0
1,1,0,0,1,6,0,26,396.0704467867084,6.0
1,1,1,1,1,1,1,29,176.0513660927139,1.0
0,0,1,0,1,1,0,30,26.989301288349466,1.0
1,1,0,0,1,12,1,34,112.88942529434284,12.0
0,0,1,0,1,1,1,27,121.74319804803676,1.0
0,1,1,0,1,6,1,23,141.58747056342338,6.0
1,1,1,0,1,1,0,24,250.050054686681,1.0
0,1,0,0,1,1,1,33,209.45137867908556,1.0
1,1,0,0,0,6,1,29,83.70086970524274,6.0
1,0,1,0,1,1,1,28,50.093105154496676,1.0
1,1,0,0,1,1,0,29,220.1855200297689,1.0
1,1,1,0,1,1,1,28,272.1537800794748,1.0
1,1,1,0,1,12,1,26,242.09340750398263,12.0
0,1,0,1,1,6,0,25,62.92241079350276,5.0
0,1,1,0,1,1,1,30,169.25103656268817,1.0
0,1,0,0,1,1,0,24,60.912566727927405,1.0
1,1,0,0,1,1,0,27,123.2195957781072,1.0
1,1,0,0,1,1,0,26,257.27825032737485,1.0
1,1,1,1,1,12,0,27,265.1072385419513,10.0
1,1,1,0,1,12,1,29,69.97534909742677,12.0
0,1,1,1,1,12,1,31,85.73848174763819,12.0
1,0,1,0,1,1,0,29,6.422385227649058,1.0
1,1,1,1,1,12,1,28,360.32213006008163,12.0
0,1,0,0,1,1,1,29,272.22876359954637,1.0
1,1,1,1,1,1,0,32,175.69974641695518,1.0
0,1,1,0,1,1,0,25,88.42962525544813,1.0
0,1,1,1,1,12,0,28,320.4719933466525,8.0
0,1,0,0,1,1,0,31,18.33467741051173,1.0
1,1,1,0,1,12,0,28,43.44094932384397,9.0
0,1,0,0,1,1,1,32,102.61637419379973,1.0
0,1,1,0,1,1,0,29,82.5963714730878,1.0
0,1,0,0,1,1,1,29,202.3444835122049,1.0
1,1,0,0,0,1,1,31,342.1125579154743,1.0
1,1,0,0,1,1,0,27,24.553944989375186,1.0
0,1,1,1,1,12,1,32,32.30660714063879,12.0
1,1,0,0,1,1,0,26,404.78620736000397,1.0
1,1,1,0,1,6,0,27,98.08747900238629,6.0
0,0,0,0,1,1,0,32,59.42079881396981,1.0
0,1,1,1,1,12,1,30,148.80542031488267,12.0
0,1,1,1,0,12,0,23,198.5053305792081,10.0
1,1,0,0,1,1,1,32,23.459007986429445,1.0
0,1,1,1,1,12,1,31,318.834106754099,8.0
1,1,0,0,1,6,0,22,162.446887825788,5.0
0,1,0,0,1,1,1,33,273.04247233402725,1.0
1,1,1,1,1,12,1,32,173.9153488556863,10.0
0,1,1,0,1,1,1,29,98.96024723841973,1.0
0,1,0,0,1,1,0,36,303.639940285414,1.0
0,1,1,1,1,1,0,33,151.8162908172245,1.0
1,1,1,0,1,6,0,23,261.36063504950585,6.0
1,1,1,0,1,1,0,25,296.14637812936434,1.0
1,1,1,1,1,6,1,30,342.37483835227937,6.0
0,1,1,1,1,1,1,29,233.53801379705024,1.0
0,1,1,1,1,6,0,25,110.2317124845241,6.0
0,1,1,1,1,1,1,35,32.68330832271645,1.0
1,1,0,0,1,12,0,30,70.03765493162818,8.0
1,1,0,1,1,12,0,29,38.993561688579184,10.0
1,1,1,1,1,12,0,29,110.84296759529934,10.0
0,0,1,1,1,1,0,32,124.09675827729544,1.0
0,1,0,0,1,1,1,26,1.2504126831117477,1.0
1,1,1,1,1,6,1,25,217.94710368560317,5.0
1,0,1,0,1,1,0,28,86.9531999151943,1.0
0,1,0,0,1,12,1,35,151.39247428423928,12.0
1,0,0,0,1,1,0,25,138.3631408850736,1.0
0,1,1,0,1,1,1,29,115.66246675795324,1.0
0,1,0,0,1,12,0,29,231.7482401016552,8.0
1,1,1,1,1,12,1,34,216.14350612220767,12.0
0,1,1,1,1,6,0,24,65.20237982368145,4.0
0,0,1,0,1,1,0,31,220.68001255571576,1.0
0,1,0,0,1,6,0,26,8.649808932194361,6.0
0,1,1,0,1,12,1,33,200.0715419292381,12.0
1,1,1,1,1,1,0,33,34.45225238463675,1.0
0,0,0,0,1,1,0,29,133.54075054249594,1.0
0,0,0,0,1,1,0,30,133.64010757248352,1.0
1,1,0,0,1,1,0,30,41.767164339000146,1.0
1,1,0,1,1,1,1,29,234.92949121547002,1.0
0,1,1,1,1,1,0,32,236.06497932875297,1.0
1,1,0,1,1,6,0,30,206.14409813231973,6.0
0,0,0,0,1,1,0,25,154.01048214668958,1.0
1,1,1,1,1,12,0,28,281.68819364549717,12.0
0,1,0,0,1,12,1,25,404.4406413936107,11.0
1,1,1,1,1,12,0,34,242.60631069094487,12.0
0,1,1,0,1,12,1,27,322.52535973748445,11.0
0,1,1,1,1,12,0,24,52.680412367552464,12.0
1,1,0,0,1,1,0,30,54.02212564226403,1.0
0,1,1,0,1,12,0,34,256.6131476906929,9.0
1,1,0,0,1,6,1,28,57.888076968277474,6.0
0,0,1,0,1,6,0,29,136.89662887946594,6.0
1,1,0,0,1,12,0,31,93.45677599140572,6.0
0,1,1,0,1,1,1,23,192.55979696095767,1.0
0,1,1,1,0,6,1,31,190.7688257580167,6.0
0,1,0,1,1,1,1,31,219.9582239556895,1.0
0,1,1,1,1,12,1,26,21.18099992408479,8.0
1,1,0,0,1,1,0,29,33.556873621556136,1.0
0,1,1,0,1,1,0,30,162.529379167893,1.0
1,1,0,1,1,1,1,29,92.43804337730879,1.0
1,1,0,0,1,1,1,24,54.87599574401395,1.0
0,1,1,1,1,6,1,28,106.11982361962556,6.0
1,1,0,0,1,1,1,24,212.09344862273412,1.0
1,0,0,0,1,6,0,32,78.88002763960036,6.0
0,0,0,0,1,12,0,29,260.339080560042,12.0
0,1,0,0,1,1,1,27,229.32191229233285,1.0
1,1,0,0,1,1,0,30,101.63924616570229,1.0
0,0,0,0,1,1,1,33,245.0617577538123,1.0
0,1,1,0,1,12,1,28,288.9494449819,11.0
1,1,0,1,1,1,0,27,264.5228471026611,1.0
0,1,0,0,1,1,0,27,93.00636502945773,1.0
0,1,1,1,1,12,1,29,257.9390310224524,11.0
0,1,0,0,1,1,1,34,30.267737263205856,1.0
1,1,1,0,1,12,1,31,104.65967974355024,10.0
0,1,1,0,1,1,0,29,78.29036900582152,1.0
0,1,1,0,1,6,0,27,179.960363089071,6.0
0,1,1,0,1,6,0,30,212.24770454816257,6.0
1,0,1,0,1,1,0,26,98.61884045254948,1.0
0,1,0,0,1,6,1,28,32.771326855088304,6.0
0,1,0,0,1,6,1,31,189.1620756846305,4.0
1,0,0,0,1,1,0,25,6.251301276126683,1.0
0,1,1,1,1,12,0,31,183.34002886507847,11.0
0,1,1,1,1,6,1,29,186.90476733130515,5.0
1,1,1,0,1,12,1,28,21.945122991427468,12.0
0,1,1,1,1,1,1,30,203.43383424053764,1.0
1,1,1,1,1,12,0,27,192.1285987314394,10.0
1,1,0,0,1,6,1,29,397.2733580201801,6.0
1,1,0,0,1,1,1,26,162.15735773418845,1.0
0,0,0,0,1,1,0,26,115.35988314407842,1.0
0,0,0,0,1,1,0,31,410.7567326012808,1.0
0,1,1,0,0,6,1,24,88.30096700922064,6.0
1,0,1,0,1,1,0,27,16.561641365032358,1.0
1,1,0,0,1,1,1,26,225.08350121778489,1.0
1,1,1,1,1,12,1,30,89.49282081156687,12.0
1,0,1,0,1,6,1,30,256.9592267483916,6.0
1,1,0,0,0,12,0,27,241.3737921378424,10.0
0,1,1,0,0,12,1,24,34.17904856266324,7.0
0,1,0,0,1,1,0,31,66.32918998205136,1.0
0,1,0,0,1,1,0,26,306.9169295685318,1.0
0,0,0,0,1,1,0,30,200.0683747561077,1.0
1,1,1,1,1,1,0,30,232.30950348664672,1.0
0,1,0,1,0,1,1,34,9.246232215860275,1.0
0,1,1,0,1,12,0,32,83.1793770663648,12.0
0,1,0,0,1,1,0,31,28.2538107499226,1.0
0,0,0,0,1,1,0,29,15.406299803233972,1.0
1,1,0,0,1,1,1,31,169.87085443385564,1.0
1,1,0,0,1,1,0,27,248.49585824104844,1.0
0,1,1,0,1,12,1,28,134.52334104202828,9.0
0,1,0,1,0,1,1,29,215.42328686736528,1.0
1,1,0,0,0,1,1,31,271.6880871724237,1.0
0,1,1,1,1,12,0,30,157.80751635933711,11.0
1,1,1,0,1,1,0,27,114.50303274663484,1.0
1,1,0,0,1,1,1,28,122.94100773483231,1.0
1,1,0,0,0,6,0,29,220.2588752710884,6.0
1,1,0,0,1,6,0,30,143.4310241763394,6.0
1,1,0,0,1,6,0,33,173.46431196182837,3.0
0,1,0,0,1,1,0,24,97.77420753134516,1.0
1,1,1,1,0,12,0,28,64.69514357472053,12.0
0,1,0,0,1,6,0,30,183.96425839724049,6.0
1,1,1,0,0,6,1,22,273.4794738378807,5.0
0,1,1,1,1,1,1,36,78.46223414529717,1.0
0,1,1,1,1,6,0,31,67.46550769134008,6.0
1,1,1,1,1,1,1,28,201.5399921779541,1.0
0,1,1,0,1,12,0,37,157.5010371363151,12.0
1,0,1,0,1,1,0,24,127.14208323258816,1.0
0,0,1,0,1,6,0,35,127.13042500409536,3.0
0,0,0,0,1,6,1,25,78.79688871303782,6.0
1,1,0,0,1,1,1,27,7.817684752563963,1.0
0,1,0,0,1,12,1,36,179.94002230661968,12.0
1,1,1,0,1,6,0,31,278.86798437981287,6.0
0,1,0,1,1,1,0,26,229.1575577760353,1.0
0,1,0,0,1,6,1,28,365.37886901454283,3.0
0,1,0,0,0,1,0,26,118.17365932642504,1.0
1,1,0,1,1,12,0,30,262.7596082487759,12.0
0,1,0,0,0,1,0,30,384.371001367242,1.0
0,0,0,1,1,1,0,27,210.8810224329303,1.0
1,0,0,0,1,1,0,27,106.52534995462612,1.0
1,0,0,0,1,1,0,34,226.3665918671137,1.0
1,0,0,0,1,12,1,28,108.65728786454487,12.0
0,1,1,0,1,12,0,34,89.77571227781124,11.0
1,1,1,1,1,6,1,32,67.50715044199237,6.0
1,1,1,1,1,6,1,33,273.9237308099248,3.0
1,1,1,1,0,1,1,28,169.40082006091228,1.0
1,1,0,0,1,1,0,31,62.0831491313615,1.0
1,1,0,0,1,1,1,31,281.63434495095805,1.0
0,1,0,0,1,12,0,28,252.98803518823516,12.0
1,1,1,1,1,12,1,30,53.25877946726062,12.0
1,1,0,0,0,6,0,27,107.28662568868671,6.0
1,1,1,1,1,12,0,32,107.25808055608057,12.0
1,1,1,0,1,12,1,35,71.6408493385112,11.0
1,1,0,0,1,1,0,27,89.08346726857978,1.0
0,1,0,0,0,6,0,30,196.21499654767703,6.0
0,1,0,0,1,1,1,26,188.06019444431251,1.0
1,1,1,1,1,12,0,31,79.94152653190295,10.0
0,1,1,0,1,12,1,31,61.27146082759412,12.0
0,0,0,0,0,1,0,33,141.41187728644113,1.0
1,1,0,0,1,6,1,32,55.80011747764373,6.0
0,1,1,0,1,6,0,28,66.45914022410912,6.0
0,1,1,0,1,12,1,34,253.59176843760457,12.0
1,0,0,0,0,1,0,26,150.43228473452672,1.0
0,1,1,1,1,1,1,29,14.961867364790125,1.0
0,1,0,0,1,1,0,27,19.09303526925716,1.0
0,1,0,0,0,1,1,28,253.95431609740314,1.0
0,1,0,0,1,1,0,38,53.54015301853578,1.0
1,1,0,0,1,12,0,31,196.62658856343973,12.0
0,0,0,0,1,1,0,23,103.93075384201323,1.0
1,1,1,1,1,1,0,25,190.70368596177624,1.0
1,1,1,1,1,12,0,37,337.05510144541785,12.0
0,1,1,1,1,6,1,26,23.267527321526604,6.0
1,1,1,1,1,12,0,32,334.03997528286106,12.0
0,1,0,0,1,1,0,29,131.40102993017825,1.0
1,1,1,1,1,12,0,26,310.3287664322788,12.0
0,1,1,1,1,12,1,25,4.292018289878996,12.0
1,1,0,0,1,6,0,30,99.29013227498464,6.0
1,1,0,0,0,1,0,28,138.60822131064018,1.0
0,1,1,1,1,12,1,24,34.17859465174513,12.0
1,1,0,1,1,1,0,30,171.53894824936478,1.0
1,0,1,0,1,6,0,35,159.49152619401286,6.0
1,1,1,0,1,6,1,31,333.4039369111453,6.0
0,1,0,0,1,1,0,27,188.7131263751387,1.0
0,1,1,0,1,6,0,28,53.653552646241465,6.0
0,1,1,1,1,1,0,28,143.60948253146313,1.0
1,1,1,0,1,1,0,27,60.01384641361707,1.0
1,1,1,1,1,1,1,27,71.1967870454408,1.0
1,1,0,0,1,1,1,29,71.52352225319638,1.0
0,1,0,0,1,6,0,31,356.5229670988668,3.0
0,0,0,0,1,1,0,28,175.04698448715303,1.0
0,1,1,0,1,1,0,30,149.70690266041834,1.0
0,1,0,1,1,1,0,29,158.9818636939597,1.0
1,0,1,0,1,1,1,32,200.56454083550042,1.0
1,0,1,0,1,1,0,26,187.1627542353601,1.0
0,0,1,0,1,12,0,34,266.9431637958427,12.0
0,1,0,0,1,12,1,29,101.90772616812455,12.0
0,1,1,1,1,6,0,32,389.29147485825416,5.0
0,1,1,1,1,12,0,33,95.79555123496245,7.0
1,1,0,0,1,6,0,24,35.85573388122228,6.0
0,1,0,0,0,1,0,26,316.7752664519857,1.0
0,1,1,0,1,6,0,34,50.049159967086894,6.0
1,1,1,0,1,12,0,25,292.60976748513735,10.0
1,1,1,0,1,12,0,26,143.85074376949208,12.0
1,1,0,0,1,1,0,30,251.7185800040396,1.0
1,1,1,0,1,12,0,28,170.75807518022606,12.0
1,1,0,0,0,1,0,21,184.9656827469157,1.0
1,1,0,0,1,1,0,27,248.3102094771449,1.0
0,1,1,1,1,12,0,25,211.47176307870103,12.0
1,1,0,0,1,1,0,25,161.9285426916021,1.0
0,1,0,1,1,1,1,22,307.6086910451432,1.0
1,1,0,1,1,1,0,29,78.8094925849445,1.0
0,0,0,0,1,1,0,25,60.87054420392108,1.0
0,0,0,0,1,1,0,25,99.48142501833384,1.0
1,1,1,1,0,12,0,28,163.02126272292426,12.0
1,0,0,0,1,1,0,29,113.30652774123631,1.0
1,1,1,1,1,12,0,27,163.54407486647085,12.0
1,1,0,0,0,1,0,27,153.42880008043952,1.0
1,1,0,0,1,1,1,29,137.23722614029364,1.0
1,0,1,1,1,1,0,31,310.33136046965467,1.0
0,1,1,1,1,6,0,26,194.80395882578262,6.0
1,1,0,1,1,1,1,33,159.70678479296646,1.0
0,1,1,1,1,6,1,28,236.80019324575298,6.0
1,1,1,0,1,12,0,25,185.05580114493253,12.0
1,1,0,0,1,1,0,32,241.21412315580886,1.0
0,1,0,0,1,1,0,26,51.52430038298794,1.0
1,1,1,1,1,12,1,27,206.55779203243873,12.0
0,1,0,0,1,1,1,30,46.93438030462596,1.0
0,1,1,0,1,6,0,25,117.34229323040138,6.0
1,1,0,1,1,6,0,39,345.4302977016323,6.0
0,1,0,0,1,1,0,27,48.993857895051384,1.0
1,1,1,1,1,6,0,33,148.47263894108562,6.0
1,1,1,1,1,6,1,31,154.06451329954476,6.0
1,1,1,1,1,1,0,35,305.1783336075948,1.0
0,1,1,0,1,12,0,31,185.1947995223842,12.0
1,1,0,0,1,1,0,32,240.8713506025506,1.0
0,1,0,0,1,1,0,24,159.91277734467752,1.0
0,1,0,1,1,6,1,30,51.281517137153386,6.0
0,1,1,0,1,12,0,29,74.04354080515515,11.0
1,1,0,0,1,12,1,31,293.9504650664701,11.0
0,0,1,0,1,1,0,29,260.2176889120886,1.0
0,1,1,0,1,6,0,34,282.714594943399,6.0
0,1,1,1,1,6,1,28,202.4332096021656,6.0
1,1,1,1,1,6,0,26,99.58553541410535,2.0
1,1,0,1,1,1,0,33,12.056007046237982,1.0
1,1,1,0,1,12,1,25,124.8033046400844,12.0
0,1,0,0,1,1,1,26,56.89166345463342,1.0
1,1,0,1,1,6,1,29,342.3248667034555,6.0
0,1,1,1,1,12,1,29,301.03601443065133,11.0
0,1,0,0,1,1,1,24,124.04555343750765,1.0
1,1,1,1,1,12,1,30,341.76810570815536,12.0
1,1,0,0,0,1,0,27,73.89018437953615,1.0
0,0,0,0,1,1,0,28,165.01722724741052,1.0
1,0,1,1,1,1,1,24,193.7555465273473,1.0
0,1,0,0,1,1,0,28,133.47922383928872,1.0
0,1,0,1,1,1,1,27,82.04860135827748,1.0
0,1,0,0,1,1,1,26,108.02267522533114,1.0
0,1,1,1,1,6,0,24,43.18098241880384,6.0
1,0,1,0,1,1,0,26,56.46000330688236,1.0
1,1,0,0,1,12,1,32,22.67592407259881,11.0
0,1,1,0,1,1,0,25,50.360424399145295,1.0
1,1,0,1,1,12,1,24,202.3905078749632,12.0
0,1,1,1,1,12,0,28,92.3296349658507,11.0
1,0,0,0,1,1,0,28,147.61538835637302,1.0
1,1,1,0,1,12,1,34,24.923560815950196,5.0
0,1,1,0,1,1,0,24,56.12988028393494,1.0
1,1,1,1,1,6,1,26,190.51553699750986,5.0
1,0,0,0,0,1,0,29,151.1726494189597,1.0
0,0,0,0,1,6,0,28,74.24523086047273,5.0
1,1,1,1,1,12,1,30,6.402727325230572,12.0
0,1,0,0,1,1,0,30,187.76202415853268,1.0
1,1,0,0,1,6,0,29,200.6328011297544,4.0
0,1,1,1,1,12,1,34,32.95087236932756,10.0
1,0,1,0,1,1,0,29,5.799497736995917,1.0
1,1,1,0,1,1,0,29,207.1903616188124,1.0
1,1,1,0,1,1,0,25,98.55928692259191,1.0
1,1,1,1,1,12,0,28,136.48767182991864,12.0
1,1,1,1,1,12,0,28,175.02468671208226,12.0
1,0,0,0,1,1,0,28,3.3813882991414346,1.0
0,1,0,0,1,6,0,30,17.786402727324155,5.0
1,1,0,0,1,1,1,33,93.18940556192793,1.0
0,1,0,1,1,12,1,23,95.52036658169321,11.0
1,0,1,0,1,6,0,31,71.35146549719806,5.0
0,1,1,1,0,12,1,27,300.5049040654943,12.0
1,1,0,1,1,1,0,29,170.63997186046066,1.0
0,1,1,0,1,1,1,29,98.69168738277293,1.0
0,1,0,0,1,1,1,29,264.60551415647086,1.0
0,1,0,0,0,12,0,30,119.60823963295928,10.0
1,1,0,0,1,1,0,31,99.77774270297712,1.0
0,1,1,1,1,12,0,29,50.864460066893386,5.0
1,0,1,1,1,1,0,31,172.0382330635849,1.0
1,1,0,0,0,1,0,27,319.3403417635735,1.0
1,1,1,1,0,12,1,28,31.811859944212745,9.0
1,1,0,0,1,6,0,28,57.2528816304749,6.0
1,1,0,0,1,1,0,30,121.93246759564613,1.0
0,1,0,0,1,1,1,32,37.973099715111374,1.0
0,1,1,1,1,1,0,30,224.17364615416068,1.0
1,1,1,0,0,6,1,27,152.77553229268426,6.0
1,1,0,0,1,12,0,33,220.91491485296143,9.0
1,0,1,0,1,6,1,31,95.82755375133092,6.0
1,0,1,1,1,1,0,28,78.41966751193931,1.0
1,1,0,0,1,1,1,29,92.46712137769569,1.0
1,1,1,1,1,1,0,28,103.74754748031287,1.0
1,1,1,0,1,1,0,28,235.66235069848202,1.0
1,1,1,1,1,1,0,28,155.81106315533128,1.0
1,1,0,0,1,1,0,22,15.785804965464067,1.0
1,0,0,0,1,6,1,25,2.8172002914492538,6.0
0,1,1,1,1,12,1,27,149.98807533015142,12.0
1,1,1,1,1,6,1,28,73.55776110464136,5.0
1,0,1,0,1,1,0,34,118.41682965255585,1.0
0,1,1,1,1,12,1,29,44.36487322667488,12.0
1,0,0,0,1,1,0,34,153.523992914519,1.0
1,0,0,0,1,1,0,28,44.595038627302465,1.0
0,1,0,0,1,1,0,31,124.35722636708373,1.0
1,1,1,1,1,12,1,34,379.48520730926117,9.0
1,1,1,1,1,12,1,32,90.74418077841379,12.0
1,1,0,0,1,1,0,26,41.86525647239372,1.0
0,1,0,0,1,1,1,21,119.73492162734577,1.0
1,1,1,0,1,1,0,27,21.027100988181832,1.0
0,1,1,0,1,12,1,32,103.53931006060895,12.0
1,1,0,0,1,1,0,33,65.66626221197033,1.0
0,0,0,0,0,1,0,33,152.13022779038675,1.0
1,1,1,1,1,1,0,23,96.70025024374405,1.0
0,0,1,0,1,1,0,28,154.01998484356017,1.0
1,1,0,0,1,6,1,31,462.1786601056556,5.0
0,1,1,1,1,1,1,32,112.58112724088369,1.0
0,1,0,0,1,1,0,25,96.99484972402813,1.0
0,1,1,1,1,1,1,32,132.20779557269483,1.0
0,1,1,1,1,1,1,25,81.31469422643141,1.0
0,1,1,1,1,1,0,32,231.85424612632846,1.0
1,1,0,0,1,1,1,34,150.8324262019587,1.0
0,1,0,0,1,1,1,29,163.4545878983094,1.0
0,1,1,0,1,1,0,23,190.76800426983863,1.0
1,1,0,0,1,1,0,30,7.353429465311265,1.0
1,1,0,0,1,1,0,27,34.715962256917265,1.0
0,1,1,0,1,1,0,27,193.32184989742092,1.0
0,0,1,0,1,12,0,32,22.752014072659666,11.0
0,1,1,1,1,1,0,23,154.15235908972318,1.0
1,1,0,0,1,1,0,24,51.45037755255,1.0
1,0,1,1,1,1,1,31,352.56901686494245,1.0
0,1,0,0,1,1,1,28,157.8094340672059,1.0
0,1,1,1,1,1,0,32,80.27629458173939,1.0
0,1,0,0,1,1,0,31,117.94858799940502,1.0
1,1,1,1,1,1,1,32,47.51779661157556,1.0
0,1,0,1,1,12,1,30,339.5946576138612,11.0
1,0,1,0,1,12,1,35,49.99670181172762,12.0
0,1,1,1,1,12,0,33,114.15861988948791,12.0
1,1,0,0,1,1,1,29,107.46211869511984,1.0
1,1,1,0,1,1,0,21,112.03442891835932,1.0
1,1,0,0,1,1,0,33,34.96055739883856,1.0
1,1,0,0,1,6,1,37,148.5270468492099,6.0
1,1,1,0,1,12,1,31,72.86863640396692,11.0
0,1,0,1,1,1,1,26,113.22350644456543,1.0
0,1,0,0,1,1,1,32,288.57660169615406,1.0
1,1,1,0,1,12,0,31,45.260926253568705,11.0
1,1,1,0,1,1,0,22,138.3032826067853,1.0
0,0,0,0,1,1,0,32,160.77461589520834,1.0
0,0,1,0,1,12,1,29,72.74315599892408,12.0
1,0,1,0,0,6,0,30,55.783895023172725,5.0
0,1,1,1,1,6,0,28,282.08959967116243,6.0
0,1,0,0,1,1,1,30,200.7199189978532,1.0
0,1,0,1,1,12,1,28,400.98880225289565,12.0
1,1,1,1,1,6,0,28,89.81008223999821,6.0
0,1,1,0,1,1,0,30,214.65902857075818,1.0
0,1,0,0,1,1,0,29,64.7900234273916,1.0
1,1,1,1,1,6,1,30,147.57797315436466,6.0
0,1,1,0,1,12,0,32,184.5307531343028,11.0
0,1,0,0,1,1,0,33,95.65128494211822,1.0
0,1,0,0,1,6,1,26,83.74832289514828,6.0
0,1,1,1,1,6,1,32,48.69695837364488,3.0
1,1,0,0,1,1,1,33,181.61989599281932,1.0
1,1,1,0,1,12,1,30,149.65743420722075,12.0
0,1,1,0,1,12,0,28,217.9396397579041,12.0
1,1,1,1,1,12,1,33,56.240667620087955,4.0
1,1,1,1,1,12,1,31,326.3674220283018,8.0
1,1,0,0,0,6,1,28,117.79614421056135,6.0
0,1,0,0,1,6,0,31,39.61097604336089,6.0
0,1,1,1,1,6,0,34,214.33990363161132,6.0
1,1,0,0,1,12,1,27,325.2728594136971,12.0
1,1,1,1,0,12,1,31,71.40895911162991,12.0
1,1,0,0,1,6,0,32,178.35223790160316,6.0
0,1,1,0,1,12,1,32,220.5323539504033,11.0
1,1,0,0,0,1,0,25,76.1906156000988,1.0
1,1,0,0,1,1,1,25,38.84128614258303,1.0
0,1,1,1,1,1,0,28,17.620550976551954,1.0
0,1,0,0,1,1,0,30,19.36779395560596,1.0
1,1,1,1,1,6,0,29,122.53680434738756,6.0
0,1,0,0,1,12,0,25,232.56524830814988,12.0
1,1,0,0,0,6,1,29,73.0328171444542,5.0
0,0,0,0,1,1,1,30,191.0285722218429,1.0
1,1,1,0,1,12,0,25,30.895072548848816,4.0
1,0,1,0,1,1,0,29,116.0936179645566,1.0
0,1,0,0,1,1,0,33,108.06624235806477,1.0
1,1,0,0,1,1,1,30,226.7443352942057,1.0
0,1,0,0,0,1,1,35,178.5177702845953,1.0
0,0,0,0,1,1,0,32,112.69199556633149,1.0
1,1,1,1,1,6,1,21,112.41951698221534,6.0
1,0,0,1,1,1,0,32,211.22849973522847,1.0
0,1,0,1,1,1,1,31,123.67910456671078,1.0
1,1,1,1,1,12,1,29,187.0119859690863,11.0
1,1,0,1,1,1,0,28,224.35553279594882,1.0
1,1,0,0,1,6,0,27,202.53277516248863,6.0
1,1,0,0,1,6,0,26,134.10192092717438,6.0
1,0,0,0,0,1,0,25,78.70724571090106,1.0
1,0,0,0,1,6,0,31,340.4859508088439,6.0
0,1,0,1,1,1,1,31,25.81885731341528,1.0
1,1,1,0,1,12,0,35,349.43096802003936,12.0
1,1,0,0,1,6,1,33,184.8390730236288,6.0
1,1,0,0,1,1,1,30,55.61947842980217,1.0
0,1,0,0,1,1,0,28,38.585612352338146,1.0
1,0,1,0,1,12,1,30,252.3501358172282,9.0
1,1,1,1,1,6,0,26,156.842467734778,6.0
0,1,0,0,0,1,1,24,59.57040935099732,1.0
0,1,0,0,1,12,0,31,324.0922382613733,9.0
0,1,0,0,1,1,0,34,80.64236644584486,1.0
0,1,0,0,1,1,0,29,239.1554128213809,1.0
